mean_test_score	mean_train_score	param_max_depth	param_min_samples_leaf	std_test_score	std_train_score	tp_tests_mean	tp_trains_mean	fp_tests_mean	fp_trains_mean	tp_tests_split_0	tp_tests_split_1	tp_tests_split_2	tp_trains_split_0	tp_trains_split_1	tp_trains_split_2	fp_tests_split_0	fp_tests_split_1	fp_tests_split_2	fp_trains_split_0	fp_trains_split_1	fp_trains_split_2
0.24694376528117354	0.24973794549266248	1	1	0.010831323439284423	0.012746736380519177	0.6208231458842706	0.6328616352201258	0.37387938060309694	0.3831236897274633	0.6350855745721271	0.6191931540342298	0.6081907090464548	0.6302410901467506	0.6433438155136268	0.625	0.37286063569682154	0.37897310513447435	0.3698044009779951	0.3917714884696017	0.3757861635220126	0.38181341719077566
0.25183374083129584	0.25227113906359183	1	5	0.014880651700497313	0.0070619786622668525	0.6251018744906276	0.6350454227812719	0.3732681336593317	0.38277428371767996	0.6399755501222494	0.6222493887530562	0.613080684596577	0.6289308176100629	0.6451781970649895	0.6310272536687631	0.36858190709046457	0.386919315403423	0.3643031784841076	0.38522012578616355	0.3841719077568134	0.3789308176100629
0.24796251018744905	0.25087351502445837	1	10	0.019000070459453573	0.0014564406010249258	0.6255093724531378	0.6381900768693222	0.3775468622656886	0.38731656184486374	0.6418092909535452	0.6185819070904646	0.6161369193154034	0.6388888888888888	0.6367924528301887	0.6388888888888888	0.3698044009779951	0.3930317848410758	0.3698044009779951	0.3886268343815514	0.3839098532494759	0.38941299790356393
0.24857375713121435	0.24825296995108315	1	15	0.007134124449882508	0.005506609892548736	0.6251018744906276	0.6366177498252971	0.3765281173594132	0.3883647798742138	0.6320293398533008	0.6228606356968215	0.6204156479217604	0.6302410901467506	0.6441299790356394	0.635482180293501	0.3759168704156479	0.38386308068459657	0.3698044009779951	0.3862683438155136	0.3881027253668763	0.39072327044025157
0.24816625916870416	0.24851502445842058	1	20	0.013866910780092534	0.005638064138052043	0.6271393643031785	0.6353948287910552	0.3789731051344743	0.3868798043326345	0.6491442542787286	0.6295843520782396	0.6026894865525673	0.6420335429769392	0.6443920335429769	0.6197589098532494	0.38141809290953543	0.3924205378973105	0.363080684596577	0.3915094339622642	0.39019916142557654	0.3789308176100629
0.24938875305623473	0.25200908455625437	1	25	0.003493567277808104	0.006087089933677277	0.6257131214343928	0.6331236897274634	0.3763243683781581	0.3811146051712089	0.6375305623471883	0.6308068459657702	0.60880195599022	0.6310272536687631	0.6401991614255765	0.6281446540880503	0.3863080684596577	0.3863080684596577	0.35635696821515894	0.38757861635220126	0.3831236897274633	0.37264150943396224
0.25183374083129584	0.25384346610761704	1	30	0.00996913595984117	0.0028493197816737113	0.6291768541157294	0.6406359189378058	0.3773431132844336	0.3867924528301887	0.6338630806845966	0.6265281173594132	0.6271393643031785	0.6325995807127882	0.6433438155136268	0.6459643605870021	0.37163814180929094	0.38814180929095354	0.37224938875305624	0.3805031446540881	0.3917714884696017	0.3881027253668763
0.25509372453137735	0.2572501747030049	1	35	0.012197742092172595	0.008783930880486767	0.6308068459657702	0.6408106219426973	0.3757131214343928	0.3835604472396925	0.6485330073349633	0.6289731051344744	0.6149144254278729	0.6409853249475891	0.6491090146750524	0.6323375262054507	0.37713936430317846	0.386919315403423	0.363080684596577	0.39281970649895176	0.379979035639413	0.3778825995807128
0.25162999185004076	0.25515373864430463	1	40	0.01316981467904833	0.007804161371136291	0.6222493887530564	0.6346960167714885	0.37061939690301543	0.3795422781271838	0.6350855745721271	0.6253056234718827	0.6063569682151589	0.6276205450733753	0.6441299790356394	0.6323375262054507	0.36491442542787283	0.38447432762836187	0.36246943765281175	0.3805031446540881	0.37840670859538783	0.37971698113207547
0.3215158924205379	0.4033892382948987	5	1	0.021754438166322925	0.0053291575970194245	0.7121026894865525	0.7547169811320754	0.3905867970660147	0.3513277428371768	0.7243276283618582	0.710880195599022	0.7011002444987775	0.75	0.759958071278826	0.7541928721174004	0.37224938875305624	0.4077017114914425	0.3918092909535452	0.3498427672955975	0.3608490566037736	0.34329140461215935
0.3184596577017115	0.401554856743536	5	5	0.026105325799587586	0.007061978662266854	0.7114914425427873	0.7534067085953878	0.3930317848410758	0.35185185185185186	0.7231051344743277	0.706601466992665	0.7047677261613692	0.7434486373165619	0.7536687631027253	0.7631027253668763	0.36797066014669927	0.4028117359413203	0.4083129584352078	0.3443396226415094	0.35927672955974843	0.3519392033542977
0.32294213528932353	0.39631376659678547	5	10	0.021502999891256955	0.005350591485364611	0.7121026894865525	0.7503494060097834	0.389160554197229	0.3540356394129979	0.726161369193154	0.7047677261613692	0.7053789731051344	0.7418763102725366	0.7518343815513627	0.7573375262054507	0.37286063569682154	0.3954767726161369	0.3991442542787286	0.350104821802935	0.3584905660377358	0.35351153039832284
0.31907090464547677	0.39544025157232704	5	15	0.02096140366684869	0.007652111272912572	0.7082314588427058	0.7507861635220126	0.389160554197229	0.35534591194968557	0.7139364303178484	0.7029339853300733	0.7078239608801956	0.7413522012578616	0.750524109014675	0.760482180293501	0.36552567237163813	0.402200488997555	0.39975550122249387	0.35455974842767296	0.35639412997903563	0.355083857442348
0.3182559087204564	0.38775331935709295	5	20	0.026125990697656566	0.0092633786967809	0.7104726976365118	0.7472921034241788	0.39221678891605544	0.3595387840670859	0.7249388753056235	0.7017114914425427	0.7047677261613692	0.7405660377358491	0.7484276729559748	0.7528825995807128	0.3704156479217604	0.4077017114914425	0.39853300733496333	0.3611111111111111	0.36530398322851154	0.3522012578616352
0.3105134474327628	0.38390985324947585	5	25	0.021215347385892633	0.0038691884329752103	0.7023227383863079	0.7432739343116701	0.3918092909535453	0.35936408106219425	0.71760391198044	0.6962102689486552	0.6931540342298288	0.734538784067086	0.7481656184486373	0.7471174004192872	0.37713936430317846	0.3991442542787286	0.3991442542787286	0.355083857442348	0.36477987421383645	0.3582285115303983
0.3139771801140994	0.38635569531795944	5	30	0.01873604552986577	0.008304367263382316	0.7047677261613692	0.7452830188679244	0.39079054604726976	0.35892732354996504	0.7096577017114915	0.6949877750611247	0.7096577017114915	0.7340146750524109	0.745020964360587	0.7568134171907757	0.3691931540342298	0.39486552567237165	0.4083129584352078	0.3584905660377358	0.35718029350104824	0.3611111111111111
0.3147921760391198	0.37971698113207547	5	35	0.024617396779464895	0.006591421900738434	0.7104726976365118	0.7493885394828791	0.395680521597392	0.3696715583508037	0.7224938875305623	0.7053789731051344	0.7035452322738386	0.7363731656184487	0.7578616352201258	0.7539308176100629	0.3734718826405868	0.4132029339853301	0.40036674816625917	0.3639937106918239	0.37945492662473795	0.36556603773584906
0.306438467807661	0.37552410901467503	5	40	0.016373610923279866	0.006025354423822707	0.7057864710676447	0.7425751222921034	0.39934800325998365	0.36705101327742834	0.7157701711491442	0.7047677261613692	0.6968215158924206	0.735587002096436	0.7507861635220126	0.7413522012578616	0.3863080684596577	0.4119804400977995	0.39975550122249387	0.36818658280922434	0.37342767295597484	0.35953878406708595
0.3889568052159739	0.8403214535290008	10	1	0.019752095025912225	0.007480675774286013	0.7408312958435208	0.9169287211740041	0.3518744906275469	0.07660726764500349	0.7451100244498777	0.7383863080684596	0.738997555012225	0.9182389937106918	0.9177148846960168	0.914832285115304	0.328239608801956	0.3643031784841076	0.363080684596577	0.0710167714884696	0.07389937106918239	0.08490566037735849
0.38406682966585165	0.7846785464709992	10	5	0.02546943763977224	0.012093057591774583	0.7334963325183375	0.8984975541579315	0.3494295028524857	0.1138190076869322	0.738997555012225	0.7279951100244498	0.7334963325183375	0.9006813417190775	0.9012054507337526	0.8936058700209644	0.31968215158924207	0.36797066014669927	0.3606356968215159	0.10508385744234801	0.11058700209643606	0.12578616352201258
0.3822330888345558	0.7232704402515724	10	10	0.024051011669967544	0.006836894454699316	0.7292176039119805	0.8732529699510833	0.34698451507742467	0.14998252969951084	0.7334963325183375	0.719437652811736	0.7347188264058679	0.8742138364779874	0.8747379454926625	0.8708071278825996	0.31784841075794623	0.3594132029339853	0.3636919315403423	0.14439203354297694	0.14858490566037735	0.1569706498951782
0.36837815810920943	0.6678022361984626	10	15	0.02192740440071151	0.0014564406010248493	0.72840260798696	0.8546470999301189	0.3600244498777507	0.1868448637316562	0.7365525672371638	0.7243276283618582	0.7243276283618582	0.8527253668763103	0.8556079664570231	0.8556079664570231	0.3374083129584352	0.36797066014669927	0.3746943765281174	0.18553459119496854	0.18579664570230608	0.18920335429769392
0.3616544417277914	0.6312019566736548	10	20	0.015008432649309603	0.003683292914449331	0.7261613691931541	0.8399720475192173	0.3645069274653627	0.20877009084556253	0.7249388753056235	0.7218826405867971	0.7316625916870416	0.8385744234800838	0.8393605870020965	0.8419811320754716	0.3422982885085575	0.3734718826405868	0.37775061124694376	0.20230607966457023	0.20964360587002095	0.21436058700209643
0.36471067644661775	0.5938155136268344	10	25	0.023218445784532523	0.001336221046538993	0.7220863895680522	0.8238120195667366	0.3573757131214344	0.22999650593990217	0.7310513447432763	0.7163814180929096	0.7188264058679706	0.8191823899371069	0.8283542976939203	0.8238993710691824	0.3343520782396088	0.3740831295843521	0.3636919315403423	0.2240566037735849	0.23637316561844865	0.22955974842767296
0.35431947840260797	0.5649895178197065	10	30	0.022192744587106922	0.00353530858575264	0.7241238793806031	0.8169986023759609	0.3698044009779951	0.25200908455625437	0.7255501222493888	0.7218826405867971	0.7249388753056235	0.8162997903563941	0.8178721174004193	0.8168238993710691	0.33985330073349634	0.38264058679706603	0.386919315403423	0.2468553459119497	0.2531446540880503	0.2560272536687631
0.34311328443357786	0.5370370370370371	10	35	0.024349495100126014	0.0064415440477241315	0.7204563977180114	0.8081761006289309	0.3773431132844336	0.27113906359189377	0.7328850855745721	0.7096577017114915	0.7188264058679706	0.8073899371069182	0.8060796645702306	0.8110587002096437	0.35574572127139364	0.38814180929095354	0.38814180929095354	0.26153039832285113	0.27541928721174	0.27646750524109015
0.34250203748981256	0.5173829489867227	10	40	0.019104658793367646	0.0048619566911515194	0.7180114099429503	0.8012753319357092	0.37550937245313776	0.2838923829489867	0.7237163814180929	0.7096577017114915	0.7206601466992665	0.7979559748427673	0.800314465408805	0.8055555555555556	0.35513447432762835	0.3863080684596577	0.38508557457212717	0.2751572327044025	0.2893081761006289	0.28721174004192873
0.415240423797881	0.9915269042627534	15	1	0.020002713147962307	0.001392153865348506	0.75	0.9924877707896576	0.334759576202119	0.0009608665269042627	0.7469437652811736	0.7524449877750611	0.7506112469437652	0.9942348008385744	0.9918763102725366	0.9913522012578616	0.30378973105134477	0.3471882640586797	0.3533007334963325	0.0010482180293501049	0.0002620545073375262	0.0015723270440251573
0.40810920945395274	0.9571977638015373	15	5	0.022850791157537215	0.0020223334910535132	0.7361450692746536	0.9709993011879804	0.3280358598207009	0.013801537386443047	0.7426650366748166	0.730440097799511	0.7353300733496333	0.9730083857442348	0.9711740041928721	0.9688155136268344	0.3025672371638142	0.3422982885085575	0.33924205378973105	0.014937106918238994	0.012054507337526206	0.014412997903563941
0.39853300733496333	0.8692348008385745	15	10	0.023339710381463045	0.003362749223431214	0.7371638141809291	0.9298567435359888	0.3386308068459658	0.060621942697414395	0.7408312958435208	0.7353300733496333	0.7353300733496333	0.9305555555555556	0.9302935010482181	0.9287211740041929	0.3092909535452323	0.3533007334963325	0.3533007334963325	0.056865828092243186	0.06184486373165619	0.06315513626834382
0.38732681336593316	0.7775157232704403	15	15	0.01172928929472232	0.003962717058774894	0.7296251018744906	0.8924703004891684	0.3422982885085575	0.11495457721872816	0.7231051344743277	0.7279951100244498	0.7377750611246944	0.8881027253668763	0.8943920335429769	0.894916142557652	0.3215158924205379	0.35513447432762835	0.35024449877750613	0.1069182389937107	0.11504192872117401	0.1229035639412998
0.3734718826405868	0.7054507337526205	15	20	0.018221584772054916	0.006115852922506714	0.7247351263243683	0.8663522012578616	0.35126324368378165	0.1609014675052411	0.7273838630806846	0.7169926650366748	0.7298288508557457	0.8684486373165619	0.8616352201257862	0.8689727463312369	0.32885085574572126	0.36124694376528116	0.3636919315403423	0.15461215932914046	0.16221174004192873	0.16588050314465408
0.3681744091279544	0.6457896575821104	15	25	0.016831195132896	0.004286458471832774	0.7265688671556642	0.8471348707197763	0.3583944580277098	0.20134521313766596	0.7286063569682152	0.7231051344743277	0.7279951100244498	0.8464360587002097	0.8472222222222222	0.8477463312368972	0.3367970660146699	0.3691931540342298	0.3691931540342298	0.19470649895178196	0.20335429769392033	0.2059748427672956
0.3535044824775876	0.6011530398322851	15	30	0.02029937101784342	0.005484394532614381	0.7257538712306438	0.8309748427672957	0.37224938875305624	0.22982180293501045	0.7322738386308069	0.7182151589242054	0.7267726161369193	0.8312368972746331	0.8314989517819706	0.8301886792452831	0.3508557457212714	0.38447432762836187	0.38141809290953543	0.2230083857442348	0.23663522012578617	0.22982180293501048
0.347799511002445	0.564203354297694	15	35	0.02387778115479782	0.0035994755028016206	0.7253463732681337	0.8187456324248777	0.3775468622656886	0.25454227812718383	0.7328850855745721	0.7206601466992665	0.7224938875305623	0.8165618448637316	0.8191823899371069	0.8204926624737946	0.35146699266503667	0.3924205378973105	0.38875305623471884	0.2507861635220126	0.259958071278826	0.2528825995807128
0.3473920130399348	0.5338050314465408	15	40	0.02257663753344672	0.001711732874062303	0.7182151589242053	0.8038958770090844	0.37082314588427057	0.2700908455625437	0.7255501222493888	0.7102689486552567	0.7188264058679706	0.8011006289308176	0.8029350104821803	0.8076519916142557	0.3471882640586797	0.38508557457212717	0.3801955990220049	0.26519916142557654	0.27122641509433965	0.27384696016771487
0.42461287693561534	0.9998252969951084	20	1	0.020927708419085277	0.0002470673589051441	0.7398125509372453	0.9998252969951084	0.31519967400163	0.0	0.7451100244498777	0.7316625916870416	0.7426650366748166	1.0	1.0	0.999475890985325	0.29095354523227385	0.32334963325183375	0.3312958435207824	0.0	0.0	0.0
0.4146291768541157	0.9800838574423479	20	5	0.022366033414934944	0.0018281315108714265	0.7357375713121433	0.9852375960866527	0.3211083944580277	0.005153738644304681	0.7383863080684596	0.7286063569682152	0.7402200488997555	0.9871593291404612	0.9853249475890985	0.9832285115303984	0.2921760391198044	0.3312958435207824	0.33985330073349634	0.004979035639412998	0.004979035639412998	0.00550314465408805
0.39792176039119803	0.8852201257861635	20	10	0.01586889362560774	0.002995532529609023	0.7286063569682151	0.9338749126484975	0.3306845965770171	0.048654786862334036	0.7243276283618582	0.7212713936430318	0.7402200488997555	0.9323899371069182	0.935796645702306	0.9334381551362684	0.3056234718826406	0.3410757946210269	0.34535452322738386	0.0429769392033543	0.052148846960167715	0.05083857442348008
